URL,positive_score,negative_score,polarity_score,subjectivity_score,average_sentence_length,percentage_complex_words,fog_index,word_count,avg_words_per_sentence,complex_words,syllable_count_per_word,personal_pronouns,average_word_length
https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,35,65,-0.299999997,0.16583747899529439,603.0,42.62023217247098,258.2480928689884,603,603.0,257,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.301824212271973
https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,33,69,-0.3529411730103807,0.11434977565655854,298.0,48.654708520179376,138.66188340807176,892,298.0,434,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.4674887892376685
https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,41,84,-0.343999997248,0.14140271477216887,884.0,54.97737556561086,375.59095022624433,884,884.0,486,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.8144796380090495
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,47,74,-0.22314049402363229,0.11152073722440484,1085.0,54.74654377880185,455.8986175115208,1085,1085.0,594,0,"{'I': 1, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.929953917050692
https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,57,18,0.5199999930666668,0.08169934631623164,918.0,53.92156862745098,388.7686274509804,918,918.0,495,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.088235294117647
https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,16,24,-0.19999999500000012,0.09456264753058476,423.0,51.77304964539007,189.90921985815604,423,423.0,219,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.773049645390071
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,44,96,-0.3714285687755102,0.16706443894145054,838.0,54.534606205250604,357.01384248210024,838,838.0,457,0,"{'I': 1, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.0107398568019095
https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,31,45,-0.1842105238919668,0.17002237098429,224.0,49.88814317673378,109.55525727069352,446,224.0,223,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.914988814317673
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5,29,-0.7058823321799315,0.08333333312908497,408.0,47.30392156862745,182.12156862745098,408,408.0,193,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.698529411764706
https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,24,64,-0.45454544938016533,0.08712871278502107,1010.0,43.76237623762376,421.50495049504957,1010,1010.0,442,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.410891089108911
https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,89,33,0.45901638968019354,0.13006396574620047,938.0,57.67590618336887,398.2703624733476,938,938.0,541,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.070362473347548
https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,28,21,0.14285713994169102,0.0723781387409481,677.0,54.94830132939439,292.7793205317578,677,677.0,372,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.087149187592319
https://insights.blackcoffer.com/continued-demand-for-sustainability/,49,33,0.19512194883997624,0.14721723492420605,557.0,64.81149012567326,248.7245960502693,557,557.0,361,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.788150807899461
